"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Germany","DEU","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","126692","126062","123793","123653","124958","124222","124404","123449","124900","127933","129036","129034","127657","124594","123918","125879","124223","120704","117933","117394","131610","127000","119240","118580","113710","111900","108860","105270","99140","98500","94110","89100","84880","80510","74530","70650","66720","64320","63510","60910","59920","58690","59220","58310","57160","56800","55520","54780","53370","","",
"Djibouti","DJI","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","148.642","155.165","159.981","163.773","173.233","186.887","193.07","218.983","232.975","239.784","257.533","256.171","258.923","280.622","296.6","315.749","330.271","351.946","376.124","397.827","460","470","470","480","500","540","560","580","590","620","630","640","640","640","650","660","650","660","660","660","660","670","670","670","680","680","680","680","690","","",
"Dominica","DMA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","16.2738","17.1469","18.046","18.9914","19.8922","20.9309","21.8781","22.9269","23.9192","25.0285","25.8995","26.5459","27.1902","27.7078","28.4128","29.5943","30.9585","34.3199","34.8625","36.698","100","100","100","100","100","90","80","70","60","50","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","50","50","","",
"Denmark","DNK","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","7692.19","7555.14","7773.13","7933.7","8031.41","7998.71","8078.4","8157.62","8329.16","8395.68","8432.2","8374.61","8289.46","8316.83","8146.9","8099.07","8052.36","7980.61","7823.31","7878.97","8860","8980","8970","9110","8960","9030","9070","8960","8950","8740","8650","8890","8640","8550","8320","8140","8020","8030","7800","7570","7780","7620","7470","7340","7210","7180","7170","7090","7140","","",
"Dominican Republic","DOM","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3786.76","4018.51","4060.01","4162.09","4622.75","4934.42","5298.7","5302.72","5118.49","5354.87","5398.54","5224.86","5498.03","5775.23","5813.79","5750.56","5739.94","5793.44","5818.83","6053.58","6110","6750","6890","7500","7820","7600","7510","7290","7090","6660","6500","6830","7030","6950","7450","7250","7350","8050","8250","8550","8700","8770","8780","8830","8880","8890","8980","9100","9200","","",
"Algeria","DZA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","12857.3","14377.5","19904.8","24846.1","21588.9","19911.9","24080.3","25792.7","27812.3","27825.7","26045.5","23623.7","23034.4","25512","27222.8","31516.3","31152.2","31458","31566.2","33252.3","22070","22120","22540","22850","22900","25670","28450","31200","34180","37150","39920","41640","43160","45000","46890","48610","48510","48380","48070","48150","48210","48380","48690","48880","49230","49310","49400","49460","49550","","",
"East Asia & Pacific (excluding high income)","EAP","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1218588.11411","1215593.47567","1311788.58826","1289871.03078","1235532.96396","1263796.82444","1298207.35613","1401447.35251","1366457.43628","1378738.22084","1393288.8636","1358983.59384","1681424.09304","1522065.43241","1403499.9273","1400535.96087","1491369.78647","1634548.96241","1464862.66858","1483033.91475","1305610","1326060","1348110","1362420","1387840","1425290","1457080","1427500","1447910","1476930","1486870","1477520","1470380","1467740","1484850","1494830","1545460","1590310","1643990","1695080","1740430","1779790","1825990","1860280","1898000","1935910","1946400","1960870","1961240","","",
"Early-demographic dividend","EAR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1399068.96591","1358570.7115","1472206.34253","1481379.6375","1444057.56793","1450676.78632","1517991.78307","1619406.22209","1586560.22853","1613724.86786","1636437.26321","1604651.15198","1938576.26131","1747818.49686","1614192.47014","1623054.80325","1731865.71557","1877201.8233","1717212.28941","1746215.0068","1951300","1974210","2006320","2068820","2086790","2126760","2163410","2180320","2200990","2244620","2280940","2298290","2320380","2351800","2379120","2421380","2475220","2519110","2565380","2551510","2556090","2560490","2553910","2563480","2582040","2593400","2629630","2666810","2692600","","",
"East Asia & Pacific","EAS","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1473797.705044","1460523.382614","1566962.392707","1536218.314812","1487481.489938","1519492.546811","1562340.896386","1663852.023776","1613134.733945","1630931.59268","1649089.510217","1600263.603092","1932387.464922","1766201.050011","1651366.945796","1661511.54865","1748192.11267","1881576.26706","1710169.61265","1730910.55724","1572630","1591400","1612020","1622020","1646960","1682480","1706370","1678910","1697840","1737920","1757500","1755960","1740540","1697690","1734890","1725570","1794880","1835370","1871250","1924910","1958060","2045470","2089850","2083910","2128930","2163350","2157920","2193250","2192480","","",
"Europe & Central Asia (excluding high income)","ECA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","623639.24","634418.99","670037.46","675592.88","692952.57","716084.97","741362.89","754568.75","774253.67","788806.57","806034.48","823507.7","847987.02","870662.12","895051.97","911554.89","939302.62","961004.23","993981.24","1012756.71","1484250","1400330","1279130","1230320","1137730","1093330","1070090","1038520","1010530","1016080","1043260","1071460","1101130","1162640","1188350","1195790","1230560","1246470","1256700","1211950","1243750","1264040","1275980","1275480","1280640","1277440","1294680","1294300","1291550","","",
"Europe & Central Asia","ECS","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1272595.15464","1283941.69418","1319137.51377","1339425.1165","1364389.3509","1396525.80075","1429835.36156","1451594.28058","1481040.14714","1510390.8629","1524229.96772","1525553.79537","1557840.38742","1592691.03898","1604379.59331","1635757.60507","1665136.06177","1679896.99277","1707101.99837","1721805.37477","2176390","2081810","1947270","1888740","1778900","1730500","1701730","1661540","1618870","1613930","1630420","1647630","1664710","1713660","1722900","1717150","1740190","1747750","1748870","1693210","1717380","1726000","1733580","1722590","1719660","1715500","1728580","1725380","1718880","","",
"Ecuador","ECU","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","6620.78","6037.87","6344.84","6577.43","6776.46","7028.11","7224.9","7146.96","7052.69","7535.49","7814.75","7974.96","8150.66","8055.99","8898.16","9307.02","10040.6","9885.96","10758.3","10940.3","14580","14740","15790","16490","17090","17370","17790","18410","17660","18000","16820","17900","18590","18860","19750","19720","20120","20000","20180","21050","21350","21370","21530","21740","20840","20360","20510","20690","20350","","",
"Egypt, Arab Rep.","EGY","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","20777.6","20622.6","20403.8","19836.8","20781.7","20993.1","21592.5","21185.7","21391.4","21161.2","20803.5","21127.1","21802","22093.3","22821.1","23176.1","23765.7","24594.9","24796.3","26028.4","24980","27650","30130","32350","34550","36650","38870","41530","42590","45980","48390","48260","49650","49970","50500","50700","52150","53700","54750","53600","53530","55070","56000","55670","55880","55570","56310","56050","56870","","",
"Euro area","EMU","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","370604.73","367594.398","367922.715","371431.019","376315.344","377345.389","382060.15","387337.97","390953.277","397092.922","398555.895","397275.497","394506.31","392955.688","395170.434","398309.775","397621.499","390996.004","387689.211","391944.45","425400","420030","411540","406720","399290","396170","392720","387290","379930","377490","373360","364240","356580","349180","338850","330280","322570","319460","316290","311720","308600","301630","300300","295800","291720","292360","289480","286920","283470","","",
"Eritrea","ERI","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1796.57","1810.77","1784.92","1814.46","1791.44","1754.83","1755.5","1785.92","1795.87","1816.07","1848.51","1841.86","1861.05","1902.33","1860.52","1913.81","1980.79","1942.33","1955.88","2031.8","2460","2550","2670","2340","2470","2540","2840","3210","3370","3470","3520","3310","3260","3330","3350","3370","3260","3450","3460","3460","3360","3510","3550","3590","3610","3640","3690","3700","3730","","",
"Spain","ESP","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","26508.8","25897.9","26636.8","25991","25664","25323.4","25559.2","26291.5","26342.9","26106.5","26819.3","27676","29071.3","29542","29314.5","29739.7","30731.4","29762.4","31891.1","32660.1","34230","34340","34830","34430","34850","35280","36120","37830","38320","38980","39690","40430","40830","40980","40740","40540","40100","40870","39350","40930","39450","39220","38660","38080","37660","39210","39260","39600","39940","","",
"Estonia","EST","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2208.43","2283.82","2365.97","2421.3","2489.17","2535.43","2552.23","2580.52","2615.42","2635.75","2648.89","2627.89","2659.51","2711.77","2738.41","2774.48","2815.15","2861.05","3057.94","3263.45","2270","2240","2280","2050","1750","1710","1640","1600","1540","1500","1440","1420","1420","1370","1380","1320","1300","1280","1260","1230","1240","1180","1180","1150","1130","1120","1070","1060","1050","","",
"Ethiopia","ETH","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","32686.9","32675.7","32241.9","33044.6","31293.7","30902.6","31087.9","32605.2","31775","32663.9","34455.6","33129","34522.4","34734.9","33937.5","34494.3","36199.1","35129.1","34916.3","37158.8","40680","42230","44550","41950","43620","44990","47510","49780","54060","54660","53510","55770","61480","60530","61590","63910","67280","73250","76200","79110","82380","83090","87230","91110","95150","98520","100810","102660","103110","","",
"European Union","EUU","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","559260.09","560377.328","565695.045","575997.859","587107.964","593990.989","603647.54","614358.5","623022.937","634146.192","631526.855","616728.557","625054.28","645389.918","642377.754","647704.655","643285.649","637407.734","631694.121","626487.04","617530","597950","579840","567330","555700","549660","545480","536970","523220","517180","511490","505200","493020","486110","472740","463200","454390","448330","443820","435540","431930","421640","418960","412850","407550","408010","403160","400460","396790","","",
"Fragile and conflict affected situations","FCS","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","512822.12375","413027.91527","427193.86194","471709.01632","407988.60798","428774.73736","431770.09468","478232.52452","483165.47788","543985.34549","540874.64411","470841.48669","508616.0756","544941.03224","462124.57009","451191.40015","470038.09163","536484.14643","471827.2032","486981.05913","570120","581700","597260","606320","623890","629840","635730","642300","657290","664480","670700","678080","703840","726600","744600","770280","788390","814030","835620","851650","872450","874580","889230","896390","900910","907520","926150","936190","949530","","",
"Finland","FIN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","9972.17","9883.27","9967.34","10030.6","9998.34","9400.54","9491.59","9491.74","9649.37","9846.2","10047.3","10120.8","9917.73","9916.79","9154.3","9319.11","9348.62","9395.54","9466.84","9673.87","8340","8250","8180","8150","8050","7820","7700","7570","7300","7100","6760","6570","6290","6030","5780","5490","5540","5360","5230","5120","5150","4990","4940","4810","4670","4600","4470","4340","4240","","",
"Fiji","FJI","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","416.296","407.265","410.592","417.714","437.426","460.217","455.156","474.29","466.818","506.212","514.002","523.406","538.16","527.67","563.172","577.159","600.831","607.871","620.107","631.405","740","760","780","820","860","890","890","890","880","860","870","880","850","850","860","860","850","850","840","830","820","870","920","970","1020","620","630","660","670","","",
"France","FRA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","82882.3","81631","81040.2","80800.2","81091","82850.4","85288.4","88464.6","89070.8","90031","88254.2","85724.6","82762.7","82999.7","83127.7","81819.2","80685.6","78600.8","75699.9","75519.1","77440","77370","76630","76790","76690","77010","76170","74570","74570","74280","75360","75140","73020","71530","70210","68960","67970","67900","67740","66360","65990","63990","63110","62730","61860","61040","59940","59130","58340","","",
"Faroe Islands","FRO","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","30.1762","29.6537","30.158","30.1951","30.2513","30.1776","30.9317","31.0588","30.9315","30.6081","30.7001","30.6593","30.6791","30.9756","31.1521","31.2142","31.3841","31.8741","32.2843","32.6563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","16.6181","17.9472","19.4572","18.2786","17.3017","16.3163","11.0427","13.6122","13.6746","13.8813","14.0996","16.8709","16.9776","17.0874","17.2081","17.7563","18.5634","19.2754","19.896","20.5338","","0","0","0","10","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","60","60","60","","",
"Gabon","GAB","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","876.139","893.196","974.409","2131.75","2283.72","2645.96","2748.79","2735.11","2759.99","2980.14","2789.36","2733.04","2735.56","2513.81","2930.76","3293.63","2553.68","2428.13","2384.81","3156.11","2100","2040","1990","1930","1870","1730","1520","1360","1200","1040","870","870","910","940","990","970","1010","1020","1060","1010","1040","1090","1090","1110","1080","1100","1130","1150","1120","","",
"United Kingdom","GBR","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","120054","120807","115968","121539","118600","121882","121244","120231","121261","125000","124198","123996","123886","123869","107350","117167","122369","120732","120286","118484","129970","131080","130760","129280","122300","124100","122840","120740","117130","111720","107460","104030","102040","96660","92030","87540","83520","79810","74840","70630","65750","63080","61440","56720","53780","52150","52050","51630","51210","","",
"Georgia","GEO","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3492.82","3625.43","3764.91","3851.98","3950.03","4032.02","4052.83","4049.71","4025.5","4014.53","3983.31","3959.4","3891.84","3850.75","3929.11","3946.13","3981.58","4043.01","5085.16","5093.61","16220","14270","11770","9800","8380","7280","7350","7380","7350","7370","7400","6410","6410","6770","6490","6070","6020","5880","5800","5730","5710","5670","5740","5710","5700","5410","5380","5310","5210","","",
"Ghana","GHA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","5230.4","5187.34","5279.6","5558.44","4992.67","5253.06","5376.87","6142.92","5548.67","5795.62","6672.43","6063.42","6564.76","6334.09","6535.96","6271.29","6420.18","6733.1","6493.72","7052.09","5860","6250","6390","6710","7010","7340","7700","8340","9050","8670","9640","9700","9960","10580","10490","11540","11480","11540","11900","12060","12560","14300","15230","16840","18050","19540","20230","20850","21350","","",
"Gibraltar","GIB","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3.36314","3.41448","3.42077","3.5062","3.5324","3.61845","3.63696","3.70498","3.75944","3.8752","3.94072","3.97787","4.02762","4.05508","4.09401","4.18417","4.24877","4.30727","4.71477","4.78627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","7147.71","6991.35","6909.24","7545.8","6327.76","6694.09","6861.51","7691.88","6505.06","6848.76","8635.39","7478.98","8325.82","7847.74","7784.13","6929.78","6504.3","6721.07","6228.26","6903.73","6180","6400","6620","6860","7130","7400","7180","7380","7890","7830","8210","8590","9200","9330","9410","10180","10390","10640","10970","11340","13150","14000","14930","15370","15840","16170","17460","17670","17830","","",
"Gambia, The","GMB","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","494.789","500.536","486.46","483.397","472.675","490.02","500.263","522.147","510.763","500.179","554.842","555.627","576.55","524.272","506.078","513.014","536.255","559.066","572.194","579.217","3920","4060","4170","4290","3820","3350","2870","2340","1860","1360","890","850","840","920","990","1020","1080","1110","1250","1550","1660","1370","1490","1560","1610","1620","1640","1660","1700","","",
"Guinea-Bissau","GNB","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","542.102","539.584","549.342","583.198","600.099","720.948","792.422","788.891","676.533","698.646","753.27","824.797","1059.35","954.47","880.304","717.426","710.623","717.47","713.535","776.501","880","880","910","920","940","960","930","910","920","990","1000","1140","1160","1160","1120","1110","1200","1210","1190","1250","1310","1290","1390","1390","1340","1420","1450","1490","1500","","",
"Equatorial Guinea","GNQ","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","75.8031","76.8138","77.196","77.9551","79.0276","80.6726","82.3919","84.3145","85.9476","87.8892","89.8461","91.5715","93.7015","96.1705","98.0773","100.349","102.99","104.78","109.409","113.225","120","170","220","270","320","370","1870","3370","4870","6370","7870","9770","11660","13560","15450","17340","17100","16850","16600","16360","16110","15640","15160","14690","14220","13750","13240","12730","12230","","",
"Greece","GRC","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","5871.84","5871.67","6037.88","6392.13","6819.69","6932.48","6974.06","6938.02","6808.49","6831.56","6802.82","6900.67","6831.37","6917.58","6899.45","7012.45","7092.87","7283.16","7422.27","7547.35","10690","10590","10690","10770","10970","11040","11240","11190","11400","11340","11440","10660","10680","10710","10900","10870","10940","10910","10840","10530","10730","10520","10370","10020","9890","9720","9400","9460","9670","","",
"Grenada","GRD","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","25.4355","25.281","24.1249","24.7002","24.1327","23.7317","24.9455","26.0084","26.9725","26.6836","26.779","26.8063","26.6841","26.3365","25.7427","24.7482","24.2883","24.0408","23.9527","24.247","1720","1730","1750","1760","1770","1780","1800","1810","1820","1840","1850","1860","1870","1880","1900","1910","1920","1930","1940","1950","1950","1960","1970","1980","1990","2000","2010","2020","2030","","",
"Greenland","GRL","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","17.8173","18.463","19.202","17.2912","17.8602","18.1127","18.4659","17.9988","18.8802","19.3656","20.0199","20.8512","21.2497","21.3873","21.4782","21.7777","22.1029","22.4624","22.8303","23.2502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3216.8","3466.04","3661.66","3647.2","3572.63","3679.28","3376.64","3620.77","3724.47","4009.22","4184.72","4229.25","4447.29","4500.29","4484.55","4537.11","4590.51","4686.2","4819.54","4737.76","5750","5950","6300","6640","6630","6750","6970","7250","7490","7910","8150","8420","8670","8570","8730","9100","9160","9590","9830","10200","10450","10490","10670","10840","11130","11360","11540","11660","11750","","",
"Guam","GUM","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","30.0712","28.8934","30.3225","31.7915","32.4329","34.1441","34.0384","35.8448","37.4172","38.9435","40.1023","41.4119","41.9906","43.1531","43.8917","44.5059","45.2793","46.2038","47.3548","45.8573","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2066.49","1709.41","1636","1626.88","1890.27","2134.84","1889.43","1977.68","1903.38","1616.63","1710.78","1546.89","1653.79","1475.99","1401.22","1273.03","1367.86","1463.81","1293.35","1261.79","810","1010","1070","1190","1180","1370","1370","1410","1310","1410","1200","1250","1140","1320","1210","1140","1110","1140","1230","1270","1320","1380","1410","1550","1690","1750","1440","1600","1540","","",
"High income","HIC","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1672412.615364","1660202.133964","1689928.290957","1719968.841982","1730860.593778","1736345.531091","1774097.069856","1770449.627226","1755153.207325","1800745.65229","1813910.351977","1763355.569492","1752950.574612","1733348.776711","1731294.610856","1749877.96428","1748342.92904","1737431.13645","1753848.17493","1773009.79173","1895570","1891350","1883260","1858230","1853240","1843120","1831430","1815090","1784980","1773820","1765870","1757390","1725760","1674260","1679310","1647670","1659360","1640460","1627290","1607750","1589300","1604760","1591250","1548000","1557300","1551890","1522530","1550330","1557710","","",
"Hong Kong SAR, China","HKG","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","704.285","724.166","744.975","769.781","797.98","821.258","852.228","888.196","938.085","967.867","1006.69","1047.08","1089.19","1111.64","1164.09","1206.06","1265.65","1302.2","1378.46","1465.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2551.85","2655.29","2699.14","2733.96","2976.65","3044.4","3001.62","3140.44","3161.65","3431.3","3375.71","3294.97","3667.04","3885.86","4133.64","4113.13","4128.43","4177.2","4126.5","3948.09","7530","7600","7650","7330","7730","7580","7250","6830","6350","5680","5480","5660","6070","6790","6760","7040","6960","7050","7190","7450","7530","7620","7650","7770","7850","7850","7970","8010","8150","","",
"Heavily indebted poor countries (HIPC)","HPC","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","442941.7394","325829.717","337683.9726","355836.4157","311553.8441","351700.8457","342843.4327","381507.538","378004.9712","447087.1482","438034.0848","388407.0652","433840.1538","424028.7471","371268.5381","365519.6026","365403.634","428864.1064","358717.2447","395624.9026","346140","358230","370510","379720","391910","399180","403390","411730","429380","433510","439410","440310","463780","484090","490200","512540","516260","533630","552330","561720","584900","607520","639900","671330","698350","730380","749560","756750","769770","","",
"Croatia","HRV","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2985.57","3015.48","3074.1","3175.84","3347.41","3487.69","3525.69","3578.21","3591.6","3569.69","3523.76","3557.65","3567.41","3549.6","3583.12","3694.81","3671.69","3756.72","3996.3","4101.02","4110","3990","3720","3680","3540","3450","3400","3370","3340","3380","3300","3380","3400","3510","3650","3620","3740","3780","3750","3810","3790","3790","3730","3630","3630","3720","3740","3760","3820","","",
"Haiti","HTI","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2955.91","3029.29","3122.43","3119.78","3117.32","3127.88","3167.3","3226.6","3370.17","3446.05","3587.52","3426.64","3522.42","3568.31","3610.73","3589.73","3342.43","3303.77","3312.7","3290.24","3070","3240","3620","3510","3510","3560","3610","3760","3800","3860","4090","4130","4170","4210","4220","4260","4270","4320","4340","4380","4420","4460","4490","4530","4540","4590","4670","4700","4730","","",
"Hungary","HUN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","10394.5","10612.2","10144.5","10522.2","11160.3","10801.8","10846.4","11163.9","11758.6","11900.6","12131.1","12161.2","11530.8","11576.8","11667.4","11606.1","11046.3","11058.2","10884.8","10836.8","11740","11680","10490","9960","9430","8810","9030","8930","8730","8800","8950","8870","8770","9030","8610","8380","8230","8120","8010","7990","7950","7780","7640","7460","7290","7210","7200","7140","7120","","",
"IBRD only","IBD","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","2936443.039524","2928403.012884","3094552.920427","3079452.872702","3102318.170888","3187412.204381","3306306.649436","3390626.487586","3397110.135835","3459616.78716","3484574.875967","3443396.060752","3828182.205532","3670427.179841","3618206.392786","3664164.21041","3801924.78281","3993620.39435","3883615.0975","3970793.48874","4236500","4197670","4125030","4082180","4058190","4066200","4088460","4065750","4088630","4133610","4175330","4228380","4284410","4389920","4474440","4525040","4613480","4705760","4797340","4820780","4925900","4979910","5017490","5036420","5073210","5107980","5152690","5182190","5191510","","",
"IDA & IBRD total","IBT","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","3720686.426674","3577292.922054","3767756.688967","3802105.945822","3754304.868668","3878533.124941","3989010.238816","4140434.169906","4156634.561315","4291243.95525","4313520.748177","4208790.849842","4647219.561932","4527331.037881","4376619.524076","4411585.27036","4570531.86074","4847644.21278","4657537.0081","4770760.51037","5062230","5041370","4985680","4990980","4970890","4991250","5020530","4997050","5034630","5096800","5155880","5219250","5309470","5451610","5552840","5643290","5765320","5896180","6021420","6043880","6174070","6259780","6335120","6387910","6455750","6525620","6601440","6642950","6672760","","",
"IDA total","IDA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","784243.38715","648889.90917","673203.76854","722653.07312","651986.69778","691120.92056","682703.58938","749807.68232","759524.42548","831627.16809","828945.87221","765394.78909","819037.3564","856903.85804","758413.13129","747421.05995","768607.07793","854023.81843","773921.9106","799967.02163","825730","843700","860650","908800","912700","925050","932070","931300","946000","963190","980550","990870","1025060","1061690","1078400","1118250","1151840","1190420","1224080","1223100","1248170","1279870","1317630","1351490","1382540","1417640","1448750","1460760","1481250","","",
"IDA blend","IDB","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","145912.915","149075.7926","157509.6446","166482.9455","173678.367","169569.8752","176853.912","180477.4805","181981.796","201823.1866","198079.3322","189183.7722","198843.5512","200027.5022","202374.3661","204413.383","216089.8468","221539.3252","222618.0411","234438.1653","303260","308040","308330","343310","333020","331540","331680","320040","314690","319180","327200","335420","343200","354710","361870","373240","396140","411790","420950","405850","406960","421570","430860","439670","447540","456250","466830","468970","475250","","",
"Indonesia","IDN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","126665","119293","195338","136928","122570","121065","147762","208874","152697","184092","182595","168865","475987","231184","163059","166842","227691","330665","160742","171724","298410","301810","311310","314130","317860","320580","321110","318570","319960","319400","321480","312800","306860","298190","293680","285560","279110","274170","268720","265870","261610","255270","251460","255020","264090","269470","277450","283940","287500","","",
"IDA only","IDX","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","638330.47215","499814.11657","515694.12394","556170.12762","478308.33078","521551.04536","505849.67738","569330.20182","577542.62948","629803.98149","630866.54001","576211.01689","620193.8052","656876.35584","556038.76519","543007.67695","552517.23113","632484.49323","551303.8695","565528.85633","522470","535660","552320","565490","579680","593510","600390","611260","631310","644010","653350","655450","681860","706980","716530","745010","755700","778630","803130","817250","841210","858300","886770","911820","935000","961390","981920","991790","1006000","","",
"Isle of Man","IMN","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","398212","401434","401638","408086","411441","420853","421451","429250","433220","435572","444528","453572","455044","469097","477063","480438","493758","498274","519788","532933","522740","528530","533310","539000","543900","551490","560740","567460","577290","584490","589050","594700","589390","598510","606520","621230","630640","642980","650450","644140","650140","653590","650410","653530","653670","652000","657690","661610","666510","","",
"Not classified","INX","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","10169.6","10380.1","10425.2","10921.3","11525.9","11529.1","11341.8","11588.3","11772.2","12026.8","12129.2","11923.9","12138.4","12488.5","12688.9","12892.4","12927.5","12863.1","12843.6","13181","15460","15750","15800","15930","15960","16010","16000","16000","16430","16480","16970","17050","16950","17520","16580","16100","16060","15400","15160","14890","14390","14400","14840","15240","15580","15860","16490","16770","16820","","",
