"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cayman Islands","CYM","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","2.1193863","2.1645564","2.2963374","2.3779635","2.6683033","2.8820142","3.0883068","3.301066","3.386409","3.40721","3.85454","4.206266","4.350695","5.838323","3.687264","3.42488","3.408047","3.346326","7.038395","6.883798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","235.84459","244.42446","259.31996","276.6812","195.22901","201.52046","190.07309","159.96899","163.51229","173.54978","170.40452","178.59224","201.93028","211.05575","205.99407","210.0963","216.79447","236.14777","261.89947","260.74534","320","330","370","370","370","370","390","370","380","380","370","390","410","410","400","370","380","380","370","390","400","390","390","350","340","360","370","370","370","","",
"Czech Republic","CZE","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","9742.959","9780.934","10096.452","10438.94","10490.059","10503.699","10690.784","11230.928","11547.345","11505.805","11451.121","11355.3","10841.01","10907.66","10921.083","10713.507","10632.938","10520.563","10553.857","10651.166","8150","6220","6040","5470","5650","5680","5870","5620","5560","5310","5510","5860","4890","4980","5200","5130","5000","5030","4940","4700","4560","4720","5140","4990","5110","5570","5600","5280","5170","","",
"Germany","DEU","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","81323.85","81260.3","82174.18","85024.32","85005.72","83044.66","84235.06","82725.67","84208.4","86568.43","82756.98","80827.85","78573.22","78871.75","81863.56","81874.1","79107.97","78460.38","77168.92","78142.32","65850","64460","64370","61230","64810","62920","64010","61410","48490","44960","43240","44940","44470","44220","45570","43620","41990","45810","43660","43880","36990","35650","35540","36120","37020","36240","35600","34580","32900","","",
"Djibouti","DJI","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","74.31444","75.83313","77.73157","76.99191","79.5615","85.66664","95.91865","102.86916","107.79041","112.02377","123.35334","116.11329","116.20598","126.55936","129.26969","137.16415","142.32193","151.30759","161.36027","179.46675","200","200","200","210","220","230","240","240","250","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","270","270","270","270","270","","",
"Dominica","DMA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","11.979144","12.632562","13.449877","14.350582","14.391068","16.06947","16.544917","18.145168","16.000557","10.516843","13.453783","14.373584","16.213496","13.215021","13.685756","15.411092","15.985305","17.273169","17.896331","24.74141","30","30","30","30","30","30","20","20","30","30","30","30","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","","",
"Denmark","DNK","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","8974.5","9056.526","8430.078","8931.286","10087.648","9433.486","7853.447","9717.136","9500.663","9088.611","10313.545","8309.023","9198.847","10890.145","8319.067","8165.958","8730.096","8338.411","8030.178","8724.454","7190","7050","6590","6620","6510","6540","6480","6490","6320","6370","6370","6190","6010","6130","5420","5310","5230","5200","5220","4920","4840","4810","4850","4760","4940","5100","5080","5080","4740","","",
"Dominican Republic","DOM","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1097.8464","1277.3612","1422.6489","1406.5382","1493.4467","1575.5192","1548.3539","1631.9671","1590.9448","1695.7713","1610.3415","1509.3404","1663.0756","1756.9932","1829.0217","1771.7957","1806.1189","1898.5516","1921.7923","2098.3001","1910","2050","2020","2030","2080","2110","2210","2270","2250","2120","2130","2260","2530","2420","2620","2610","2770","2960","2920","2990","3110","3070","2970","2990","3020","3140","3210","3280","3390","","",
"Algeria","DZA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","2363.4245","2715.6713","2773.6568","2600.9806","2351.3779","2770.2344","2907.3319","3120.367","2826.0189","3090.731","3423.795","3127.621","3603.998","3735.376","3938.612","4002.472","4097.146","4340.155","4090.016","4087.629","4960","4730","4710","4610","4240","4160","4270","4150","4720","4650","7400","7560","7370","7610","8280","7660","8010","8010","7700","8260","8510","9110","10030","10580","11310","11870","11890","11920","12110","","",
"East Asia & Pacific (excluding high income)","EAP","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","277074.02163112","257483.18914072","305726.1590933","313384.01795264","274469.16224013","286320.4886822","304812.04545343","367711.63262381","374428.46899078","392308.66140969","421651.6877477","405955.64449976","548646.89393937","517940.50111426","457873.60079415","444429.79688201","488539.67453814","586651.35288411","513868.66605347","502654.17244307","445130","453500","462760","455000","472740","517100","547070","517570","529090","546270","540570","541370","563390","570630","588100","595810","610550","626610","641780","663920","675550","684170","699980","713620","729590","746500","753710","755080","752830","","",
"Early-demographic dividend","EAR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","419363.4683797","393807.3988676","446843.3182497","441930.5095001","420054.937556","435257.4368862","460782.2990796","508688.2679615","502734.7411991","528967.7053336","550715.5140668","545044.387062","696732.6081688","641271.867122","585061.955951","587565.1072842","637329.4875804","711894.974527","634883.684071","629839.231205","553920","555560","565750","565930","574680","591510","609460","621890","638000","645620","653790","661370","665020","680120","697890","719390","743580","763590","775400","788850","810350","829290","828390","838380","841630","849780","865900","883490","891200","","",
"East Asia & Pacific","EAS","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","377661.199922788","355243.981444586","417740.070008548","415587.492376084","381371.94856805","396653.077997608","424977.022312096","486615.379629778","483155.282442106","512921.464705952","545851.569932968","510791.985059594","666488.204916888","627646.099954282","569782.059134824","572951.675745296","609607.772020532","698078.433635058","629015.158490014","621975.625574998","573910","582210","594730","588460","609950","657150","682670","654100","668400","697780","703670","711660","726550","696870","739990","722830","755090","756670","755230","779610","779700","841650","857880","828760","857580","870800","863750","887670","883270","","",
"Europe & Central Asia (excluding high income)","ECA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","272843.9673","280239.442","319009.0154","308971.6153","312435.2174","327399.5188","337063.5487","339664.6936","340971.4676","342621.734","346192.7635","352989.5507","353828.6153","358377.0283","365383.7754","369975.6783","378733.1473","382019.0109","379435.8212","363587.7408","270920","250990","225990","211500","189600","180120","171800","167620","158570","153420","154720","157200","161790","160330","160030","161580","164000","165040","170260","170430","170770","177430","175640","180520","183800","185210","191460","195480","193240","","",
"Europe & Central Asia","ECS","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","678090.2313641","693231.014364791","741277.940719782","754913.108547073","774361.704756164","784312.289832355","802268.238155646","808075.880575337","823171.104023028","829206.692812419","816031.93844591","813486.975074101","806210.148529792","817117.898406883","829175.823260574","830007.498156865","835087.918802656","835099.655928447","823219.882923238","805973.492187029","641030","611360","571310","550380","534310","522550","523110","514890","485490","460250","457400","458150","456330","453800","454980","449750","442410","447090","439260","422660","415300","413910","412470","417420","422230","425420","429430","433510","428650","","",
"Ecuador","ECU","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1997.5439","1882.1495","1997.5873","2092.0505","2144.3971","2191.7093","2490.3788","2631.8814","2592.3254","2732.1695","2842.762","2865.5656","2954.5294","3030.4918","3160.264","3040.0274","2920.4201","2993.0531","3103.813","3263.618","3610","3740","3890","4030","4140","4220","4450","4820","4630","4300","4050","5280","4780","4710","4920","4700","4800","4530","4920","5150","5390","5450","5300","5250","5160","4670","4770","4820","4950","","",
"Egypt, Arab Rep.","EGY","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","7888.601","7987.274","8403.201","8248.232","8736.389","9028.223","9215.215","9508.103","9852.699","10028.965","14060.081","16566.989","18119.934","17876.646","16894.659","16994.076","18603.875","18463.042","18930.491","19152.73","15510","16060","15910","16570","15590","17170","17510","17120","17610","17680","18420","18710","19410","19820","20980","20800","21270","21550","22580","23250","23640","23650","22630","22110","21640","21630","22130","22050","22320","","",
"Euro area","EMU","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","267254.12356","271393.11894","278624.83056","292509.73242","298174.17177","289775.48096","290194.53896","292946.48708","303161.11139","308357.67766","301534.82256","296106.15433","290425.75525","293881.97687","301401.97237","300869.53714","298194.86086","298102.12622","294687.75646","293325.59786","250120","246000","239330","235950","240530","240020","247700","243280","225320","215390","210220","209250","207430","205950","205520","199380","190540","193750","182850","174250","165670","158680","158630","160190","161910","162550","159610","159760","157530","","",
"Eritrea","ERI","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","932.2568","938.804","929.9876","939.5077","904.4715","893.6277","890.0658","909.8531","902.6704","918.0123","944.9234","923.6202","936.0357","958.2968","915.0766","931.3888","972.191","947.2236","959.5461","1000.7203","1220","1670","2150","2380","2860","3320","3460","3610","3670","3670","3710","3440","3290","3210","3110","3040","3090","3320","3420","3540","3610","3500","3320","3150","2970","2800","2840","2860","2900","","",
"Spain","ESP","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","18686.862","18991.84","19855.469","21086.944","22351.155","22144.757","22450.479","22607.773","24584.829","24609.164","25621.686","24671.257","23982.034","23873.689","24811.532","25134.552","25438.817","25565.39","26523.445","26674.508","21660","20890","19280","19850","20530","20340","22450","22130","23470","23530","23650","22770","22400","23370","22610","21280","21690","22190","20070","19660","20010","18950","18250","19150","19960","20100","19850","20140","20350","","",
"Estonia","EST","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1723.8232","1780.2246","1840.2034","1886.3841","1932.6578","2017.3436","1987.4193","2009.0511","2015.1395","2010.629","2851.4513","2853.4229","2870.8418","2882.5691","2920.1101","2947.5823","2897.8459","2905.7137","2855.875","2727.9008","1870","1760","1530","1390","1250","1200","1160","1150","1180","1160","1180","1170","1170","1180","1210","1190","1190","1230","1290","1240","1260","1280","1310","1320","1370","1390","1330","1360","1350","","",
"Ethiopia","ETH","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","20773.503","20687.695","20426.737","21232.024","18875.187","19067.387","19158.713","20818.639","19247.993","20185.061","22487.214","20339.813","21946.915","21530.709","20742.255","20332.435","21456.154","20989.697","20444.655","22184.127","23420","23610","24640","22300","22710","23150","24510","25130","27440","27370","26140","27060","30710","29570","30580","32060","33710","37390","38570","40390","42320","42140","44600","45710","47710","49190","50870","51880","52160","","",
"European Union","EUU","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","371920.81856","380407.59494","389198.63756","410959.33742","422020.65977","417864.87696","415465.60096","421797.39808","434530.64839","438687.28866","431052.45056","422417.29733","416656.94925","422191.16287","427539.54637","424918.82714","419889.73186","417240.86122","416302.05846","409057.49486","335370","319290","307660","303940","308110","307050","316250","311520","289330","277870","274960","274000","268960","268820","270400","263850","253260","257260","244320","229320","222040","215580","214250","215110","216380","218380","216210","216530","214110","","",
"Fragile and conflict affected situations","FCS","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","303064.29790392","226398.20748602","238259.8012803","263631.26770324","208883.83198443","233865.9098232","228700.93528523","272577.07464171","267083.78813838","306940.24604419","320643.491547","276304.26256366","314593.78944127","330182.09813966","273448.60848795","258963.24522611","264226.74465724","316947.39681291","263152.52803607","272468.52112517","203730","206040","211230","213550","277590","281630","287000","290850","303190","304730","310960","305780","317100","324550","328790","339230","338840","346640","353010","354140","360790","365050","375460","383150","388980","395030","407130","409720","415340","","",
"Finland","FIN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","6749.785","6858.595","7187.629","7585.793","7796.717","7687.318","6924.749","6747.584","7321.58","7608.702","7730.129","7329.516","7320.433","7848.921","7772.661","7488.794","7501.318","7382.34","7322.417","7719.93","6450","5880","5710","5810","5980","5960","5970","6000","5840","5840","5880","5800","5980","5980","6120","6330","5980","6170","6490","5370","5030","4570","4580","4650","4700","4680","4650","4650","4670","","",
"Fiji","FJI","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","180.17913","189.22338","201.3512","205.26433","229.09279","220.83222","236.26588","254.57355","243.80632","281.25091","292.15175","314.6128","304.1813","286.52897","310.8618","304.96064","331.5481","334.4497","331.4644","352.3987","350","340","340","360","380","400","400","400","390","370","350","370","380","340","380","370","350","350","370","340","340","340","350","350","350","180","170","180","170","","",
"France","FRA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","64736.37","67370.13","69988.39","74526.17","75376.5","72792.96","71834.75","73145.74","74575.15","75144.31","74024.9","72877.59","73445.2","75685.57","77844.41","77682.9","77735.29","75947.21","75258.39","74682.41","61150","61590","59500","59870","60740","61810","64460","64020","57050","51490","49250","50150","47830","47750","45280","43990","43150","44030","42100","39660","38620","36660","37240","38310","38300","38910","37550","38470","38030","","",
"Faroe Islands","FRO","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","6.155949","5.888605","6.076775","6.136915","6.189088","6.193676","6.476613","6.379366","6.296069","6.164598","6.062701","5.906864","5.851343","5.861666","5.872516","5.807292","5.763148","5.891953","5.895301","6.042148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","5.510157","5.997694","6.576061","6.003274","5.521379","5.040011","2.6187529","3.750907","3.743994","3.797996","3.852277","5.074173","5.079784","5.086201","5.093486","5.294025","5.593237","5.842756","6.043884","6.245074","","10","10","10","10","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","30","30","30","30","30","30","30","30","","",
"Gabon","GAB","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","263.5496","169.84466","180.64072","202.19533","182.31007","214.41026","207.17951","231.53776","249.19939","299.11497","261.7051","247.51981","264.2068","268.49193","228.07568","243.88134","233.96475","284.9365","227.44917","248.18011","1200","1200","1200","1200","1190","1040","850","720","580","440","290","290","320","340","390","360","400","390","440","370","390","430","430","450","400","430","440","490","430","","",
"United Kingdom","GBR","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","50310.21","50701.43","51661.5","53571.72","59653.92","62652.24","72340.67","69757.75","72350.28","73193.48","63712.13","65212.22","63764.52","64622.6","64683.36","64114.51","63889.14","62791.74","58150.11","59664.77","53260","53370","48990","45200","45380","44030","43810","43830","44070","34410","34620","33840","31820","31790","32630","31900","31280","31560","31030","29310","29490","28480","28560","28310","28340","28460","28280","28280","28290","","",
"Georgia","GEO","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","3658.775","3798.585","3900.389","4056.567","4183.946","4171.918","4127.247","4157.844","4112.77","4088.218","4076.035","4068.378","3939.108","3907.891","3913.533","3873.047","3835.413","3844.589","3738.879","3559.854","2440","2240","1970","1660","1380","1290","1390","1490","1550","1690","1770","1560","1560","1530","1680","1850","1800","1750","1730","1760","1780","2020","2170","2330","2300","2190","2210","2100","2090","","",
"Ghana","GHA","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","3613.081","3491.716","3485.888","3796.043","2910.7264","3185.777","3307.018","3921.872","3214.266","3532.45","4506.284","3690.55","4366.195","4002.069","3972.371","3555.917","3629.697","3891.43","3603.471","4050.491","3580","3680","3680","3740","3770","3810","4040","4110","4610","4120","4750","4200","4160","4540","4080","5070","4960","4730","4780","4630","4890","5310","5220","5630","5560","5850","5900","6150","5790","","",
"Gibraltar","GIB","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","2.2563381","2.257327","2.0875462","2.1438577","2.096778","2.2827904","2.3307009","2.1990718","2.1575907","2.6801453","3.16479","2.6609594","2.9726303","2.9490486","2.9103265","3.039581","3.347845","3.34831","4.323291","4.429652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","4313.805","4175.328","4116.397","4517.444","3442.457","3751.155","3898.87","4637.073","3839.722","4227.501","5346.942","4339.411","5089.952","4668.414","4609.638","4018.003","3924.476","4232.306","3944.409","4438.611","2870","2940","3010","3100","3200","3300","2900","2920","3320","3060","3270","3740","4220","4150","4040","4650","4630","4670","4850","4850","4920","5320","5890","5920","6000","5970","7210","6950","6590","","",
"Gambia, The","GMB","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","234.07387","235.66541","238.48455","253.797","217.14198","229.54074","237.56323","267.33036","245.07825","261.19608","298.39143","262.80033","293.89798","280.55775","274.83391","275.60767","282.13937","283.6066","269.11007","295.29949","290","310","310","310","310","310","320","310","330","310","330","300","290","330","350","360","390","390","390","410","420","390","350","370","380","390","390","390","400","","",
"Guinea-Bissau","GNB","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","328.5814","323.5222","323.4447","350.5821","286.97599","310.3565","326.9787","379.3005","336.7034","363.1123","437.72","387.8286","435.1191","411.8691","411.3204","379.378","388.6501","411.959","399.6458","441.3532","530","530","540","550","560","570","530","510","510","560","550","710","730","730","690","630","710","710","650","700","730","730","790","740","770","800","770","800","830","","",
"Equatorial Guinea","GNQ","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","12.272156","12.483638","12.609622","12.577289","12.768621","13.168614","13.208015","13.485031","13.712881","14.01882","14.21753","14.379567","15.027777","15.463916","15.698524","15.954274","16.27159","16.368434","16.163617","16.643776","20","20","20","20","20","20","20","20","20","20","20","20","30","30","30","30","30","30","30","30","40","40","40","40","40","40","40","40","40","","",
"Greece","GRC","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","5583.658","5623.307","5894.619","6431.508","6796.409","6826.541","6984.827","7053.089","7436.714","7530.272","7393.407","7180.096","7875.116","8303.908","8406.146","8518.707","8111.181","7764.012","8356.639","8498.557","7660","7450","7320","6890","7030","6820","7120","6850","6700","6720","6640","6390","6450","6490","6090","5950","5670","5470","5660","5070","5420","5950","4990","4700","4590","4430","4400","4460","4450","","",
"Grenada","GRD","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","7.575036","7.666827","7.29461","7.41644","7.213576","6.916317","7.627271","8.107337","8.640847","8.703684","8.742031","8.968579","8.986187","8.978406","8.886801","8.541213","8.437704","8.294577","8.686169","8.73115","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","",
"Greenland","GRL","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","124.91791","127.5588","130.24867","131.83091","134.47242","136.98125","139.5186","141.6731","144.46403","147.10895","149.8013","152.57828","155.19065","157.67592","160.15933","162.72117","165.28983","167.88639","170.46776","173.11795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1442.1169","1460.0628","1592.3119","1649.7146","1659.4765","1686.7131","1616.9414","1786.7811","1834.9334","2050.0021","2049.1775","1973.5003","2279.2781","2050.9011","2155.802","2231.4885","2394.4803","2395.308","2432.2755","2464.3853","2490","2650","2780","2920","2930","2980","2960","3040","3010","3220","3280","3370","3380","3680","3760","3970","3950","4070","3810","4150","4350","4610","4700","4770","4720","4950","4930","4990","5000","","",
"Guam","GUM","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","4.738474","3.737422","3.612306","3.578919","2.9784955","2.9109899","2.2621258","2.2680778","2.4159664","2.4473601","2.3241351","2.3200896","2.1379088","2.3233911","2.3231834","2.2547075","2.2622529","2.2518772","2.3619272","1.6216813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","2079.1266","1919.7091","2017.5637","1944.6765","1992.1933","2033.6031","2103.4926","1971.1288","2099.2983","2050.4516","2077.6634","2059.1316","2073.2428","2071.0697","1946.5272","1948.2973","2013.326","2097.9839","2011.4443","2008.9209","600","650","640","650","640","720","740","770","770","810","770","780","810","840","930","830","840","840","900","860","900","850","900","940","920","970","900","850","970","","",
"High income","HIC","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","859216.037093288","874198.288106128","906324.10998843","939540.151593817","960008.724893584","963630.771830733","1001124.23101748","1009586.59605853","1020176.94318701","1065546.50180251","1045246.76212546","1014190.97041136","976602.91098334","983776.694745515","1005996.8357752","1013561.95346727","995153.311525468","986367.415367585","989712.761282652","1018019.85112986","810480","802110","798010","797990","818010","823220","838710","828130","804110","789200","792730","790750","778950","746920","775690","743680","749930","747240","702790","677810","665000","720880","715230","673250","686610","681170","669840","693530","691520","","",
"Hong Kong SAR, China","HKG","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","102.63263","102.75849","112.67353","115.87645","118.75728","120.56148","136.42697","150.05953","162.98746","151.40834","153.17658","169.35455","190.71355","224.13031","243.14757","253.75236","295.306","295.71954","365.7659","378.572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1766.039","1842.1936","1847.1598","1843.1763","1916.3983","1954.5717","1906.7852","2028.9221","2024.0241","2228.3234","2167.117","2052.3612","2376.1996","2318.6388","2490.1463","2425.533","2473.6667","2568.3035","2622.135","2480.0744","1900","1970","1960","1930","1880","2190","2040","2220","2250","2250","2480","2380","2070","2520","2510","2760","2750","2710","2510","2630","2630","2910","2790","2970","2910","2860","3050","3120","3210","","",
"Heavily indebted poor countries (HIPC)","HPC","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","357852.938797","254829.676464","264161.37322","281293.944975","232620.667345","267588.654542","258566.690721","296810.053846","286373.702718","348752.390503","346756.732364","294931.077816","337801.470406","324375.96635","278684.426975","268000.72353","264828.731951","321842.561596","258775.648484","289023.578192","216930","220730","224480","225980","287370","289330","287860","288470","299020","295870","297110","291700","305810","318600","319450","334100","329750","339090","346080","346710","359470","363570","374210","384320","389700","399790","412990","412610","415970","","",
"Croatia","HRV","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","3513.385","3617.359","3667.517","3813.682","3987.902","3968.961","4030.961","4176.506","4162.122","4194.889","4290.803","4532.758","4672.165","4815.168","5523.921","5640.109","5463.657","5374.842","5040.042","4694.671","3010","2700","2810","2350","2390","2310","2340","2690","2160","2330","2490","2310","2450","2350","2730","2520","2950","3110","3460","2270","2540","2650","2350","1740","1710","1850","1630","1760","1790","","",
"Haiti","HTI","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1020.9137","1070.1138","1095.3974","1081.7698","1050.5435","1047.0126","1060.6061","1098.6958","1130.0864","1169.3355","1116.5146","1098.02","1051.4859","1054.9889","1062.5374","1048.2867","1005.3207","996.3741","991.7086","972.4452","970","1030","1160","1120","1130","1150","1230","1250","1310","1320","1450","1450","1460","1470","1470","1480","1480","1500","1500","1530","1540","1550","1550","1570","1570","1580","1600","1590","1600","","",
"Hungary","HUN","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","11099.457","11660.557","11783.038","12688.92","13341.005","13450.869","13986.053","14780.986","15279.156","15397.483","15097.527","15457.809","15609.43","15543.028","15566.557","14744.034","14196.729","14504.776","14214.926","13329.783","9570","7500","5430","6100","6850","6100","7140","7020","6630","6550","6900","7420","6300","6230","7170","6820","6590","6050","5520","4990","4860","5160","5040","5450","5270","5260","5420","5450","5790","","",
"IBRD only","IBD","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","932303.492000298","895960.488277126","1002617.51188782","983467.421453374","986993.72137317","1038040.52336945","1090101.04274402","1132402.91222629","1150695.55018177","1201348.19776634","1237828.86209875","1226575.39240832","1380607.56935588","1327846.68124664","1295716.62073604","1303681.0577705","1370323.0676019","1487067.20048263","1420749.86954994","1423483.87794403","1199270","1193110","1185050","1169870","1175950","1220470","1247370","1224890","1245290","1260950","1263960","1284310","1318130","1339180","1378790","1402200","1431180","1469180","1487740","1500120","1548290","1573750","1581090","1597140","1615320","1631630","1655170","1680020","1671420","","",
"IDA & IBRD total","IBT","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","1380146.48765482","1231067.83417555","1355190.04597502","1370131.08828941","1303348.2628159","1391351.75158965","1433882.80633015","1535425.3194544","1550381.34995855","1660678.96114123","1702998.88138175","1634952.19769598","1841444.29533915","1807835.4807953","1700245.38767199","1692854.31196661","1762290.13796714","1951055.76012254","1810241.54626501","1830434.5377862","1550370","1548650","1546390","1533690","1606450","1657760","1686390","1669060","1703810","1720690","1727140","1740630","1791160","1829790","1873500","1917810","1945540","2001450","2031950","2050380","2111330","2147410","2166620","2197850","2226400","2254930","2296560","2324690","2324630","","",
