"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"India","IND","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.494053499","","","","","","","","","","1.494053499","","","","","","","","","","1.494053499","","","","","","","","","","",
"Not classified","INX","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.069538435","","","","","","","","","","2.069538435","","","","","","","","","","2.069538435","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.844881597","","","","","","","","","","0.844881597","","","","","","","","","","0.844881597","","","","","","","","","","",
"Iraq","IRQ","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.193463534","","","","","","","","","","3.193463534","","","","","","","","","","3.193463534","","","","","","","","","","",
"Iceland","ISL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.246048775","","","","","","","","","","2.246048775","","","","","","","","","","2.246048775","","","","","","","","","","",
"Israel","ISR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.410489234","","","","","","","","","","0.410489234","","","","","","","","","","0.410489234","","","","","","","","","","",
"Italy","ITA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.876596966","","","","","","","","","","3.876596966","","","","","","","","","","3.876596966","","","","","","","","","","",
"Jamaica","JAM","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.598627098","","","","","","","","","","3.598627098","","","","","","","","","","3.598627098","","","","","","","","","","",
"Jordan","JOR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000608159","","","","","","","","","","0.000608159","","","","","","","","","","0.000608159","","","","","","","","","","",
"Japan","JPN","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.435795752","","","","","","","","","","3.435795752","","","","","","","","","","3.435795752","","","","","","","","","","",
"Kazakhstan","KAZ","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.240780521","","","","","","","","","","0.240780521","","","","","","","","","","0.240780521","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.695477988","","","","","","","","","","2.695477988","","","","","","","","","","2.695477988","","","","","","","","","","",
"Kiribati","KIR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.63695385","","","","","","","","","","54.63695385","","","","","","","","","","54.63695385","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7516176","","","","","","","","","","3.7516176","","","","","","","","","","3.7516176","","","","","","","","","","",
"Korea, Rep.","KOR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.947424446","","","","","","","","","","2.947424446","","","","","","","","","","2.947424446","","","","","","","","","","",
"Kuwait","KWT","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.181655022","","","","","","","","","","8.181655022","","","","","","","","","","8.181655022","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.962057650336795","","","","","","","","","","0.961130021915999","","","","","","","","","","0.960698298101763","","","","","","","","","","",
"Lao PDR","LAO","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","",
"Lebanon","LBN","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.433024162","","","","","","","","","","0.433024162","","","","","","","","","","0.433024162","","","","","","","","","","",
"Liberia","LBR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.301642932","","","","","","","","","","0.301642932","","","","","","","","","","0.301642932","","","","","","","","","","",
"Libya","LBY","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.529163592","","","","","","","","","","0.529163592","","","","","","","","","","0.529163592","","","","","","","","","","",
"St. Lucia","LCA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.561104212","","","","","","","","","","1.561104212","","","","","","","","","","1.561104212","","","","","","","","","","",
"Latin America & Caribbean","LCN","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00688771078083","","","","","","","","","","1.0061202034182","","","","","","","","","","1.00573331715589","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.62888636000025","","","","","","","","","","0.633131353907165","","","","","","","","","","0.627653739128537","","","","","","","","","","",
"Low income","LIC","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.310192565785785","","","","","","","","","","0.313176850562209","","","","","","","","","","0.30937190598727","","","","","","","","","","",
"Liechtenstein","LIE","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.134193","","","","","","","","","","2.134193","","","","","","","","","","2.134193","","","","","","","","","","",
"Lower middle income","LMC","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.38791682833883","","","","","","","","","","1.37837833526324","","","","","","","","","","1.3776802615367","","","","","","","","","","",
"Low & middle income","LMY","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.956675987171284","","","","","","","","","","0.955266920263953","","","","","","","","","","0.953406691029622","","","","","","","","","","",
"Lesotho","LSO","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04773800199522","","","","","","","","","","1.04260939050301","","","","","","","","","","1.04229987424078","","","","","","","","","","",
"Lithuania","LTU","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.219360815","","","","","","","","","","1.219360815","","","","","","","","","","1.219360815","","","","","","","","","","",
"Luxembourg","LUX","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","",
"Latvia","LVA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.905865558","","","","","","","","","","1.905865558","","","","","","","","","","1.905865558","","","","","","","","","","",
"Macao SAR, China","MAC","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.49866585","","","","","","","","","","37.49866585","","","","","","","","","","37.49866585","","","","","","","","","","",
"St. Martin (French part)","MAF","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.205398451","","","","","","","","","","0.205398451","","","","","","","","","","0.205398451","","","","","","","","","","",
"Monaco","MCO","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.25812405","","","","","","","","","","25.25812405","","","","","","","","","","25.25812405","","","","","","","","","","",
"Moldova","MDA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.020387316","","","","","","","","","","1.020387316","","","","","","","","","","1.020387316","","","","","","","","","","",
"Madagascar","MDG","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.748541989","","","","","","","","","","0.748541989","","","","","","","","","","0.748541989","","","","","","","","","","",
"Maldives","MDV","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.50767853","","","","","","","","","","45.50767853","","","","","","","","","","45.50767853","","","","","","","","","","",
"Middle East & North Africa","MEA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.697420514855639","","","","","","","","","","0.697479796224422","","","","","","","","","","0.696931131393485","","","","","","","","","","",
"Mexico","MEX","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16731636","","","","","","","","","","2.16731636","","","","","","","","","","2.16731636","","","","","","","","","","",
"Marshall Islands","MHL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.81798241","","","","","","","","","","43.81798241","","","","","","","","","","43.81798241","","","","","","","","","","",
"Middle income","MIC","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0544700286165","","","","","","","","","","1.05153985248885","","","","","","","","","","1.05117430064377","","","","","","","","","","",
"North Macedonia","MKD","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","",
"Mali","MLI","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","",
"Malta","MLT","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.734736378","","","","","","","","","","2.734736378","","","","","","","","","","2.734736378","","","","","","","","","","",
"Myanmar","MMR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.608969789","","","","","","","","","","3.608969789","","","","","","","","","","3.608969789","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.696130129735676","","","","","","","","","","0.696130129735676","","","","","","","","","","0.695216847897448","","","","","","","","","","",
"Montenegro","MNE","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.097501401","","","","","","","","","","3.097501401","","","","","","","","","","3.097501401","","","","","","","","","","",
"Mozambique","MOZ","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.340483109","","","","","","","","","","1.340483109","","","","","","","","","","1.340483109","","","","","","","","","","",
"Mauritania","MRT","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.084070035","","","","","","","","","","1.084070035","","","","","","","","","","1.084070035","","","","","","","","","","",
"Mauritius","MUS","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.311377474","","","","","","","","","","1.311377474","","","","","","","","","","1.311377474","","","","","","","","","","",
"Malawi","MWI","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","",
"Malaysia","MYS","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.327918026","","","","","","","","","","1.327918026","","","","","","","","","","1.327918026","","","","","","","","","","",
"North America","NAC","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44996508319599","","","","","","","","","","1.44991898951533","","","","","","","","","","1.450144930119","","","","","","","","","","",
"Namibia","NAM","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.195345682","","","","","","","","","","0.195345682","","","","","","","","","","0.195345682","","","","","","","","","","",
"New Caledonia","NCL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.912721692","","","","","","","","","","2.912721692","","","","","","","","","","2.912721692","","","","","","","","","","",
"Niger","NER","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.448578879","","","","","","","","","","0.448578879","","","","","","","","","","0.448578879","","","","","","","","","","",
"Nicaragua","NIC","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.007701258","","","","","","","","","","3.007701258","","","","","","","","","","3.007701258","","","","","","","","","","",
"Netherlands","NLD","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.55545375","","","","","","","","","","55.55545375","","","","","","","","","","55.55545375","","","","","","","","","","",
"Norway","NOR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.974102997","","","","","","","","","","1.974102997","","","","","","","","","","1.974102997","","","","","","","","","","",
"Nepal","NPL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.626450891","","","","","","","","","","7.626450891","","","","","","","","","","7.626450891","","","","","","","","","","",
"New Zealand","NZL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.947485319","","","","","","","","","","0.947485319","","","","","","","","","","0.947485319","","","","","","","","","","",
"OECD members","OED","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39006550172273","","","","","","","","","","1.38949705800788","","","","","","","","","","1.38954546796331","","","","","","","","","","",
"Oman","OMN","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.813482991","","","","","","","","","","0.813482991","","","","","","","","","","0.813482991","","","","","","","","","","",
"Other small states","OSS","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.836438834580797","","","","","","","","","","0.836918379744195","","","","","","","","","","0.838165132213845","","","","","","","","","","",
"Pakistan","PAK","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.534015255","","","","","","","","","","1.534015255","","","","","","","","","","1.534015255","","","","","","","","","","",
"Panama","PAN","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.681324326","","","","","","","","","","1.681324326","","","","","","","","","","1.681324326","","","","","","","","","","",
"Peru","PER","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.321878305","","","","","","","","","","0.321878305","","","","","","","","","","0.321878305","","","","","","","","","","",
"Philippines","PHL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.631697455","","","","","","","","","","2.631697455","","","","","","","","","","2.631697455","","","","","","","","","","",
"Palau","PLW","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.973126212","","","","","","","","","","1.973126212","","","","","","","","","","1.973126212","","","","","","","","","","",
"Papua New Guinea","PNG","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.467637202","","","","","","","","","","0.467637202","","","","","","","","","","0.467637202","","","","","","","","","","",
"Poland","POL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.169771807","","","","","","","","","","1.169771807","","","","","","","","","","1.169771807","","","","","","","","","","",
"Pre-demographic dividend","PRE","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.461347117232715","","","","","","","","","","0.461347117232715","","","","","","","","","","0.460799821659664","","","","","","","","","","",
"Puerto Rico","PRI","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.694355895","","","","","","","","","","5.694355895","","","","","","","","","","5.694355895","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80829975","","","","","","","","","","1.80829975","","","","","","","","","","1.80829975","","","","","","","","","","",
"Portugal","PRT","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.437475134","","","","","","","","","","1.437475134","","","","","","","","","","1.437475134","","","","","","","","","","",
"Paraguay","PRY","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.094975347","","","","","","","","","","0.094975347","","","","","","","","","","0.094975347","","","","","","","","","","",
"Pacific island small states","PSS","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60465552058495","","","","","","","","","","2.76541033260888","","","","","","","","","","2.76541033260888","","","","","","","","","","",
"Post-demographic dividend","PST","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41673384537203","","","","","","","","","","1.41610511188467","","","","","","","","","","1.4160482656197","","","","","","","","","","",
"French Polynesia","PYF","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.917984963","","","","","","","","","","19.917984963","","","","","","","","","","19.917984963","","","","","","","","","","",
"Qatar","QAT","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.123914527","","","","","","","","","","12.123914527","","","","","","","","","","12.123914527","","","","","","","","","","",
"Romania","ROU","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.383552177","","","","","","","","","","2.383552177","","","","","","","","","","2.383552177","","","","","","","","","","",
"Russian Federation","RUS","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.780140447","","","","","","","","","","0.780140447","","","","","","","","","","0.780140447","","","","","","","","","","",
"Rwanda","RWA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.78462443167766","","","","","","","","","","1.78462443167766","","","","","","","","","","1.78462443167766","","","","","","","","","","",
"Saudi Arabia","SAU","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.418070627","","","","","","","","","","0.418070627","","","","","","","","","","0.418070627","","","","","","","","","","",
"Sudan","SDN","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07027762","","","","","","","","","","0.07027762","","","","","","","","","","0.07027762","","","","","","","","","","",
"Senegal","SEN","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.536303993","","","","","","","","","","3.536303993","","","","","","","","","","3.536303993","","","","","","","","","","",
"Singapore","SGP","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.1616391","","","","","","","","","","8.1616391","","","","","","","","","","8.1616391","","","","","","","","","","",
"Solomon Islands","SLB","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.617805597","","","","","","","","","","1.617805597","","","","","","","","","","1.617805597","","","","","","","","","","",
"Sierra Leone","SLE","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.851627671","","","","","","","","","","2.851627671","","","","","","","","","","2.851627671","","","","","","","","","","",
"El Salvador","SLV","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.788962098","","","","","","","","","","0.788962098","","","","","","","","","","0.788962098","","","","","","","","","","",
"San Marino","SMR","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","0","","","","","","","","","","",
"Somalia","SOM","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27021218","","","","","","","","","","0.27021218","","","","","","","","","","0.27021218","","","","","","","","","","",
"Serbia","SRB","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.330614542371675","","","","","","","","","","0.33243702332499","","","","","","","","","","0.330108299317116","","","","","","","","","","",
"South Sudan","SSD","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.331016332551782","","","","","","","","","","0.332840982525265","","","","","","","","","","0.330509486904454","","","","","","","","","","",
"Small states","SST","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5889420124076","","","","","","","","","","1.59560269257041","","","","","","","","","","1.59651221680239","","","","","","","","","","",
"Sao Tome and Principe","STP","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.898821551","","","","","","","","","","0.898821551","","","","","","","","","","0.898821551","","","","","","","","","","",
